pos,sample,xls,condition,normalised_counts
895,RA,107,R,0.4350690011303662
896,RA,479,R,1.9476453415088355
897,RA,179,R,0.7278257121713603
898,RA,236,R,0.9595914417454806
899,RA,505,R,2.0533630427180833
900,RA,1676,R,6.814725662565362
901,RA,2050,R,8.335434133806082
902,RA,2363,R,9.60811261374818
903,RA,2865,R,11.64927746017289
904,RA,2954,R,12.011157283543007
905,RA,1429,R,5.810407501077507
906,RA,685,R,2.7852548203205685
907,RA,1361,R,5.533915051761013
908,RA,547,R,2.22413779082533
909,RA,819,R,3.3301075880913076
910,RA,326,R,1.325537330546723
911,RA,954,R,3.8790264212931715
912,RA,427,R,1.7362099390903398
913,RA,571,R,2.321723361172328
914,RA,770,R,3.1308703819661865
915,RA,1206,R,4.903674909936651
916,RA,337,R,1.3702640502890973
917,RA,161,R,0.6546365344111117
918,RA,148,R,0.6017776838064878
919,RA,298,R,1.2116874984752255
920,RA,257,R,1.0449788157991038
921,RA,305,R,1.2401499564930998
922,RA,100,R,0.4066065431124918
923,RA,350,R,1.4231229008937212
924,RA,152,R,0.6180419455309875
925,RA,150,R,0.6099098146687376
926,RA,51,R,0.2073693369873708
927,RA,78,R,0.31715310362774357
928,RA,346,R,1.4068586391692215
929,RA,133,R,0.540786702339614
930,RA,131,R,0.5326545714773642
931,RA,222,R,0.9026665257097317
932,RA,194,R,0.788816693638234
933,RA,52,R,0.2114354024184957
934,RA,105,R,0.42693687026811633
935,RA,205,R,0.8335434133806081
936,RA,278,R,1.130366189852727
937,RA,69,R,0.28055851474761934
938,RA,144,R,0.5855134220819881
939,RA,253,R,1.028714554074604
940,RA,1121,R,4.5580593482910325
941,RA,97,R,0.394408346819117
942,RA,120,R,0.4879278517349901
943,RA,307,R,1.2482820873553497
944,RA,169,R,0.6871650578601111
945,RA,32,R,0.13011409379599737
946,RA,51,R,0.2073693369873708
947,RA,199,R,0.8091470207938586
948,RA,203,R,0.8254112825183583
949,RA,34,R,0.1382462246582472
950,RA,86,R,0.34968162707674294
951,RA,303,R,1.23201782563085
952,RA,1614,R,6.5626296058356175
953,RA,428,R,1.7402760045214647
954,RA,292,R,1.1872911058884759
955,RA,466,R,1.8947864909042116
956,RA,218,R,0.886402263985232
957,RA,166,R,0.6749668615667364
958,RA,44,R,0.17890687896949636
959,RA,117,R,0.4757296554416154
960,RA,278,R,1.130366189852727
961,RA,95,R,0.3862762159568672
962,RA,52,R,0.2114354024184957
963,RA,216,R,0.8782701331229822
964,RA,122,R,0.49605998259723993
965,RA,25,R,0.10165163577812295
966,RA,43,R,0.17484081353837147
967,RA,169,R,0.6871650578601111
968,RA,248,R,1.0083842269189796
969,RA,616,R,2.504696305572949
970,RA,677,R,2.752726296871569
971,RA,622,R,2.529092698159699
972,RA,1794,R,7.294521383438102
973,RA,113,R,0.4594653937171157
974,RA,234,R,0.9514593108832308
975,RA,424,R,1.724011742796965
976,RA,140,R,0.5692491603574885
977,RA,215,R,0.8742040676918573
978,RA,343,R,1.3946604428758467
979,RA,320,R,1.3011409379599737
980,RA,920,R,3.7407801966349243
981,RA,80,R,0.3252852344899934
982,RA,55,R,0.22363359871187047
983,RA,110,R,0.44726719742374094
984,RA,120,R,0.4879278517349901
985,RA,30,R,0.12198196293374752
986,RA,20,R,0.08132130862249835
987,RA,33,R,0.1341801592271223
988,RA,83,R,0.3374834307833682
989,RA,9,R,0.036594588880124256
990,RA,20,R,0.08132130862249835
991,RA,81,R,0.32935129992111833
992,RA,63,R,0.2561621221608698
993,RA,29,R,0.11791589750262262
994,RA,44,R,0.17890687896949636
995,RA,76,R,0.30902097276549373
996,RA,315,R,1.280810610804349
997,RA,25,R,0.10165163577812295
998,RA,47,R,0.19110507526287113
999,RA,73,R,0.29682277647211897
1000,RA,28,R,0.1138498320714977
1001,RA,17,R,0.0691231123291236
1002,RA,30,R,0.12198196293374752
1003,RA,44,R,0.17890687896949636
1004,RA,73,R,0.29682277647211897
1005,RA,27,R,0.10978376664037277
1006,RA,45,R,0.18297294440062128
1007,RA,37,R,0.15044442095162194
1008,RA,134,R,0.544852767770739
1009,RA,24,R,0.09758557034699802
1010,RA,45,R,0.18297294440062128
1011,RA,79,R,0.3212191690588685
1012,RA,324,R,1.3174051996844733
1013,RA,128,R,0.5204563751839895
1014,RA,104,R,0.4228708048369914
1015,RA,86,R,0.34968162707674294
1016,RA,130,R,0.5285885060462393
1017,RA,100,R,0.4066065431124918
1018,RA,129,R,0.5245224406151143
1019,RA,156,R,0.6343062072554871
1020,RA,156,R,0.6343062072554871
1021,RA,64,R,0.26022818759199473
1022,RA,110,R,0.44726719742374094
1023,RA,53,R,0.21550146784962063
1024,RA,59,R,0.23989786043637015
1025,RA,44,R,0.17890687896949636
1026,RA,47,R,0.19110507526287113
1027,RA,51,R,0.2073693369873708
1028,RA,124,R,0.5041921134594898
1029,RA,51,R,0.2073693369873708
1030,RA,26,R,0.10571770120924785
1031,RA,33,R,0.1341801592271223
1032,RA,37,R,0.15044442095162194
1033,RA,20,R,0.08132130862249835
1034,RA,124,R,0.5041921134594898
1035,RA,67,R,0.2724263838853695
1036,RA,61,R,0.24802999129861997
1037,RA,21,R,0.08538737405362327
1038,RA,5,R,0.02033032715562459
1039,RA,29,R,0.11791589750262262
1040,RA,26,R,0.10571770120924785
1041,RA,84,R,0.3415494962144931
1042,RA,118,R,0.4797957208727403
1043,RA,90,R,0.36594588880124257
1044,RA,61,R,0.24802999129861997
1045,RA,38,R,0.15451048638274686
1046,RA,69,R,0.28055851474761934
1047,RA,85,R,0.345615561645618
1048,RA,88,R,0.3578137579389927
1049,RA,140,R,0.5692491603574885
1050,RA,128,R,0.5204563751839895
1051,RA,162,R,0.6587025998422367
1052,RA,104,R,0.4228708048369914
1053,RA,76,R,0.30902097276549373
1054,RA,198,R,0.8050809553627337
1055,RA,400,R,1.6264261724499671
1056,RA,407,R,1.6548886304678414
1057,RA,232,R,0.9433271800209809
1058,RA,268,R,1.089705535541478
1059,RA,160,R,0.6505704689799868
1060,RA,103,R,0.41880473940586654
1061,RA,120,R,0.4879278517349901
1062,RA,133,R,0.540786702339614
1063,RA,115,R,0.46759752457936554
1064,RA,33,R,0.1341801592271223
1065,RA,68,R,0.2764924493164944
1066,RA,139,R,0.5651830949263635
1067,RA,346,R,1.4068586391692215
1068,RA,61,R,0.24802999129861997
1069,RA,119,R,0.4838617863038652
1070,RA,302,R,1.2279517601997252
1071,RA,680,R,2.764924493164944
1072,RA,282,R,1.1466304515772268
1073,RA,174,R,0.7074953850157357
1074,RA,71,R,0.2886906456098692
1075,RA,173,R,0.7034293195846107
1076,RA,119,R,0.4838617863038652
1077,RA,279,R,1.134432255283852
1078,RA,52,R,0.2114354024184957
1079,RA,70,R,0.28462458017874426
1080,RA,231,R,0.939261114589856
1081,RA,184,R,0.7481560393269848
1082,RA,117,R,0.4757296554416154
1083,RA,156,R,0.6343062072554871
1084,RA,97,R,0.394408346819117
1085,RA,35,R,0.14231229008937213
1086,RA,120,R,0.4879278517349901
1087,RA,244,R,0.9921199651944799
1088,RA,105,R,0.42693687026811633
1089,RA,49,R,0.19923720612512097
1090,RA,37,R,0.15044442095162194
1091,RA,151,R,0.6139758800998626
1092,RA,80,R,0.3252852344899934
1093,RA,169,R,0.6871650578601111
1094,RA,175,R,0.7115614504468606
1095,RA,312,R,1.2686124145109743
1096,RA,513,R,2.0858915661670827
1097,RA,593,R,2.411176800657076
1098,RA,762,R,3.098341858517187
1099,RA,375,R,1.5247745366718441
1100,RA,155,R,0.6302401418243623
1101,RA,236,R,0.9595914417454806
1102,RA,372,R,1.5125763403784693
1103,RA,213,R,0.8660719368296075
1104,RA,49,R,0.19923720612512097
1105,RA,18,R,0.07318917776024851
1106,RA,95,R,0.3862762159568672
1107,RA,270,R,1.0978376664037277
1108,RA,31,R,0.12604802836487244
1109,RA,28,R,0.1138498320714977
1110,RA,145,R,0.5895794875131131
1111,RA,105,R,0.42693687026811633
1112,RA,185,R,0.7522221047581098
1113,RA,132,R,0.5367206369084891
1114,RA,285,R,1.1588286478706016
1115,RA,636,R,2.586017614195448
1116,RA,511,R,2.077759435304833
1117,RA,302,R,1.2279517601997252
1118,RA,516,R,2.0980897624604573
1119,RA,168,R,0.6830989924289862
1120,RA,35,R,0.14231229008937213
1121,RA,64,R,0.26022818759199473
1122,RA,90,R,0.36594588880124257
1123,RA,177,R,0.7196935813091104
1124,RA,33,R,0.1341801592271223
1125,RA,67,R,0.2724263838853695
1126,RA,97,R,0.394408346819117
1127,RA,255,R,1.036846684936854
1128,RA,24,R,0.09758557034699802
1129,RA,31,R,0.12604802836487244
1130,RA,82,R,0.33341736535224326
1131,RA,293,R,1.191357171319601
1132,RA,34,R,0.1382462246582472
1133,RA,99,R,0.40254047768136686
1134,RA,164,R,0.6668347307044865
1135,RA,480,R,1.9517114069399604
1136,RA,45,R,0.18297294440062128
1137,RA,158,R,0.642438338117737
1138,RA,158,R,0.642438338117737
1139,RA,190,R,0.7725524319137343
1140,RA,62,R,0.2520960567297449
1141,RA,121,R,0.491993917166115
1142,RA,258,R,1.0490448812302287
1143,RA,453,R,1.8419276402995877
1144,RA,141,R,0.5733152257886134
1145,RA,182,R,0.740023908464735
1146,RA,110,R,0.44726719742374094
1147,RA,46,R,0.1870390098317462
1148,RA,83,R,0.3374834307833682
1149,RA,73,R,0.29682277647211897
1150,RA,99,R,0.40254047768136686
1151,RA,62,R,0.2520960567297449
1152,RA,35,R,0.14231229008937213
1153,RA,58,R,0.23583179500524523
1154,RA,114,R,0.4635314591482406
1155,RA,336,R,1.3661979848579724
1156,RA,97,R,0.394408346819117
1157,RA,198,R,0.8050809553627337
1158,RA,135,R,0.5489188332018639
1159,RA,314,R,1.2767445453732242
1160,RA,35,R,0.14231229008937213
1161,RA,25,R,0.10165163577812295
1162,RA,29,R,0.11791589750262262
1163,RA,50,R,0.2033032715562459
1164,RA,27,R,0.10978376664037277
1165,RA,8,R,0.03252852344899934
1166,RA,28,R,0.1138498320714977
1167,RA,62,R,0.2520960567297449
1168,RA,3,R,0.012198196293374753
1169,RA,13,R,0.052858850604623926
1170,RA,109,R,0.443201131992616
1171,RA,86,R,0.34968162707674294
1172,RA,134,R,0.544852767770739
1173,RA,161,R,0.6546365344111117
1174,RA,99,R,0.40254047768136686
1175,RA,88,R,0.3578137579389927
1176,RA,159,R,0.646504403548862
1177,RA,84,R,0.3415494962144931
1178,RA,88,R,0.3578137579389927
1179,RA,29,R,0.11791589750262262
1180,RA,10,R,0.04066065431124918
1181,RA,10,R,0.04066065431124918
1182,RA,83,R,0.3374834307833682
1183,RA,1274,R,5.180167359253145
1184,RA,432,R,1.7565402662459644
1185,RA,244,R,0.9921199651944799
1186,RA,219,R,0.890468329416357
1187,RA,346,R,1.4068586391692215
1188,RA,201,R,0.8172791516561084
1189,RA,544,R,2.2119395945319553
1190,RA,878,R,3.5700054485276778
1191,RA,1146,R,4.6597109840691555
1192,RA,135,R,0.5489188332018639
1193,RA,101,R,0.4106726085436167
1194,RA,215,R,0.8742040676918573
1195,RA,369,R,1.5003781440850945
1196,RA,155,R,0.6302401418243623
1197,RA,47,R,0.19110507526287113
1198,RA,100,R,0.4066065431124918
1199,RA,122,R,0.49605998259723993
1200,RA,139,R,0.5651830949263635
1201,RA,70,R,0.28462458017874426
1202,RA,100,R,0.4066065431124918
1203,RA,113,R,0.4594653937171157
1204,RA,610,R,2.4802999129861996
1205,RA,48,R,0.19517114069399605
1206,RA,64,R,0.26022818759199473
1207,RA,137,R,0.5570509640641137
1208,RA,63,R,0.2561621221608698
1209,RA,24,R,0.09758557034699802
1210,RA,29,R,0.11791589750262262
1211,RA,84,R,0.3415494962144931
1212,RA,77,R,0.31308703819661865
1213,RA,22,R,0.08945343948474818
1214,RA,35,R,0.14231229008937213
1215,RA,75,R,0.3049549073343688
1216,RA,273,R,1.1100358626971025
1217,RA,25,R,0.10165163577812295
1218,RA,31,R,0.12604802836487244
1219,RA,66,R,0.2683603184542446
1220,RA,86,R,0.34968162707674294
1221,RA,60,R,0.24396392586749505
1222,RA,43,R,0.17484081353837147
1223,RA,38,R,0.15451048638274686
1224,RA,80,R,0.3252852344899934
1225,RA,7,R,0.028462458017874424
1226,RA,46,R,0.1870390098317462
1227,RA,135,R,0.5489188332018639
1228,RA,300,R,1.2198196293374752
1229,RA,91,R,0.3700119542323675
1230,RA,104,R,0.4228708048369914
1231,RA,149,R,0.6058437492376127
1232,RA,410,R,1.6670868267612162
1233,RA,278,R,1.130366189852727
1234,RA,314,R,1.2767445453732242
1235,RA,182,R,0.740023908464735
1236,RA,359,R,1.4597174897738454
1237,RA,182,R,0.740023908464735
1238,RA,438,R,1.780936658832714
1239,RA,165,R,0.6709007961356114
1240,RA,194,R,0.788816693638234
1241,RA,128,R,0.5204563751839895
1242,RA,361,R,1.4678496206360954
1243,RA,541,R,2.1997413982385803
1244,RA,417,R,1.6955492847790907
1245,RA,93,R,0.37814408509461733
1246,RA,534,R,2.1712789402207062
1247,RA,229,R,0.9311289837276061
1248,RA,215,R,0.8742040676918573
1249,RA,91,R,0.3700119542323675
1250,RA,315,R,1.280810610804349
1251,RA,251,R,1.0205824232123544
1252,RA,797,R,3.240654148606559
1253,RA,115,R,0.46759752457936554
1254,RA,225,R,0.9148647220031064
1255,RA,533,R,2.167212874789581
1256,RA,831,R,3.3789003732648064
1257,RA,46,R,0.1870390098317462
1258,RA,50,R,0.2033032715562459
1259,RA,163,R,0.6627686652733615
1260,RA,816,R,3.317909391797933
1261,RA,242,R,0.98398783433223
1262,RA,477,R,1.9395132106465858
1263,RA,322,R,1.3092730688222234
1264,RA,1080,R,4.391350665614911
1265,RA,3698,R,15.036309964299946
1266,RA,2708,R,11.010905187486276
1267,RA,1287,R,5.233026209857769
1268,RA,282,R,1.1466304515772268
1269,RA,127,R,0.5163903097528646
1270,RA,98,R,0.39847441225024194
1271,RA,137,R,0.5570509640641137
1272,RA,242,R,0.98398783433223
1273,RA,209,R,0.8498076751051078
1274,RA,143,R,0.5814473566508632
1275,RA,267,R,1.0856394701103531
1276,RA,223,R,0.9067325911408567
1277,RA,191,R,0.7766184973448593
1278,RA,164,R,0.6668347307044865
1279,RA,341,R,1.386528312013597
1280,RA,91,R,0.3700119542323675
1281,RA,36,R,0.14637835552049702
1282,RA,65,R,0.26429425302311965
1283,RA,148,R,0.6017776838064878
1284,RA,133,R,0.540786702339614
1285,RA,33,R,0.1341801592271223
1286,RA,69,R,0.28055851474761934
1287,RA,89,R,0.36187982337011765
1288,RA,162,R,0.6587025998422367
1289,RA,79,R,0.3212191690588685
1290,RA,93,R,0.37814408509461733
1291,RA,71,R,0.2886906456098692
1292,RA,118,R,0.4797957208727403
1293,RA,10,R,0.04066065431124918
1294,RA,45,R,0.18297294440062128
1295,RA,191,R,0.7766184973448593
1296,RA,398,R,1.6182940415877172
1297,RA,30,R,0.12198196293374752
1298,RA,42,R,0.17077474810724655
1299,RA,141,R,0.5733152257886134
1300,RA,54,R,0.21956753328074555
1301,RA,74,R,0.3008888419032439
1302,RA,77,R,0.31308703819661865
1303,RA,42,R,0.17077474810724655
1304,RA,15,R,0.06099098146687376
1305,RA,9,R,0.036594588880124256
1306,RA,27,R,0.10978376664037277
1307,RA,14,R,0.05692491603574885
1308,RA,35,R,0.14231229008937213
1309,RA,13,R,0.052858850604623926
1310,RA,11,R,0.04472671974237409
1311,RA,30,R,0.12198196293374752
1312,RA,22,R,0.08945343948474818
1313,RA,18,R,0.07318917776024851
1314,RA,13,R,0.052858850604623926
1315,RA,32,R,0.13011409379599737
1316,RA,122,R,0.49605998259723993
1317,RA,30,R,0.12198196293374752
1318,RA,29,R,0.11791589750262262
1319,RA,32,R,0.13011409379599737
1320,RA,87,R,0.35374769250786786
1321,RA,50,R,0.2033032715562459
1322,RA,31,R,0.12604802836487244
1323,RA,31,R,0.12604802836487244
1324,RA,33,R,0.1341801592271223
1325,RA,11,R,0.04472671974237409
1326,RA,20,R,0.08132130862249835
1327,RA,19,R,0.07725524319137343
1328,RA,41,R,0.16670868267612163
1329,RA,30,R,0.12198196293374752
1330,RA,28,R,0.1138498320714977
1331,RA,49,R,0.19923720612512097
1332,RA,91,R,0.3700119542323675
1333,RA,69,R,0.28055851474761934
1334,RA,4,R,0.01626426172449967
1335,RA,12,R,0.04879278517349901
1336,RA,6,R,0.024396392586749506
1337,RA,13,R,0.052858850604623926
1338,RA,5,R,0.02033032715562459
1339,RA,23,R,0.0935195049158731
1340,RA,26,R,0.10571770120924785
1341,RA,8,R,0.03252852344899934
1342,RA,12,R,0.04879278517349901
1343,RA,36,R,0.14637835552049702
1344,RA,88,R,0.3578137579389927
1345,RA,11,R,0.04472671974237409
1346,RA,25,R,0.10165163577812295
1347,RA,27,R,0.10978376664037277
1348,RA,13,R,0.052858850604623926
1349,RA,32,R,0.13011409379599737
1350,RA,23,R,0.0935195049158731
1351,RA,40,R,0.1626426172449967
1352,RA,16,R,0.06505704689799868
1353,RA,63,R,0.2561621221608698
1354,RA,11,R,0.04472671974237409
1355,RA,2,R,0.008132130862249835
1356,RA,4,R,0.01626426172449967
1357,RA,6,R,0.024396392586749506
1358,RA,12,R,0.04879278517349901
1359,RA,21,R,0.08538737405362327
1360,RA,21,R,0.08538737405362327
1361,RA,3,R,0.012198196293374753
1362,RA,7,R,0.028462458017874424
1363,RA,6,R,0.024396392586749506
1364,RA,23,R,0.0935195049158731
1365,RA,19,R,0.07725524319137343
1366,RA,13,R,0.052858850604623926
1367,RA,8,R,0.03252852344899934
1368,RA,6,R,0.024396392586749506
1369,RA,10,R,0.04066065431124918
1370,RA,25,R,0.10165163577812295
1371,RA,10,R,0.04066065431124918
1372,RA,12,R,0.04879278517349901
1373,RA,27,R,0.10978376664037277
1374,RA,33,R,0.1341801592271223
1375,RA,21,R,0.08538737405362327
1376,RA,12,R,0.04879278517349901
1377,RA,15,R,0.06099098146687376
1378,RA,5,R,0.02033032715562459
1379,RA,14,R,0.05692491603574885
1380,RA,6,R,0.024396392586749506
1381,RA,32,R,0.13011409379599737
1382,RA,9,R,0.036594588880124256
1383,RA,1,R,0.004066065431124918
1384,RA,4,R,0.01626426172449967
1385,RA,7,R,0.028462458017874424
1386,RA,4,R,0.01626426172449967
1387,RA,10,R,0.04066065431124918
1388,RA,2,R,0.008132130862249835
1389,RA,5,R,0.02033032715562459
1390,RA,5,R,0.02033032715562459
1391,RA,1,R,0.004066065431124918
1392,RA,8,R,0.03252852344899934
1393,RA,9,R,0.036594588880124256
1394,RA,6,R,0.024396392586749506
1395,RA,12,R,0.04879278517349901
1396,RA,11,R,0.04472671974237409
1397,RA,6,R,0.024396392586749506
1398,RA,8,R,0.03252852344899934
1399,RA,1,R,0.004066065431124918
1400,RA,15,R,0.06099098146687376
1401,RA,9,R,0.036594588880124256
1402,RA,8,R,0.03252852344899934
1403,RA,13,R,0.052858850604623926
1404,RA,11,R,0.04472671974237409
1405,RA,4,R,0.01626426172449967
1406,RA,28,R,0.1138498320714977
1407,RA,39,R,0.15857655181387179
1408,RA,41,R,0.16670868267612163
1409,RA,28,R,0.1138498320714977
1410,RA,24,R,0.09758557034699802
1411,RA,13,R,0.052858850604623926
1412,RA,14,R,0.05692491603574885
1413,RA,17,R,0.0691231123291236
1414,RA,28,R,0.1138498320714977
1415,RA,10,R,0.04066065431124918
1416,RA,20,R,0.08132130862249835
1417,RA,17,R,0.0691231123291236
1418,RA,19,R,0.07725524319137343
1419,RA,8,R,0.03252852344899934
1420,RA,24,R,0.09758557034699802
1421,RA,15,R,0.06099098146687376
1422,RA,12,R,0.04879278517349901
1423,RA,15,R,0.06099098146687376
1424,RA,5,R,0.02033032715562459
1425,RA,12,R,0.04879278517349901
1426,RA,17,R,0.0691231123291236
1427,RA,9,R,0.036594588880124256
1428,RA,11,R,0.04472671974237409
1429,RA,16,R,0.06505704689799868
1430,RA,9,R,0.036594588880124256
1431,RA,25,R,0.10165163577812295
1432,RA,17,R,0.0691231123291236
1433,RA,21,R,0.08538737405362327
1434,RA,19,R,0.07725524319137343
1435,RA,12,R,0.04879278517349901
1436,RA,17,R,0.0691231123291236
1437,RA,56,R,0.2276996641429954
1438,RA,22,R,0.08945343948474818
1439,RA,24,R,0.09758557034699802
1440,RA,18,R,0.07318917776024851
1441,RA,17,R,0.0691231123291236
1442,RA,29,R,0.11791589750262262
1443,RA,34,R,0.1382462246582472
1444,RA,41,R,0.16670868267612163
1445,RA,17,R,0.0691231123291236
1446,RA,20,R,0.08132130862249835
1447,RA,6,R,0.024396392586749506
1448,RA,25,R,0.10165163577812295
1449,RA,48,R,0.19517114069399605
1450,RA,5,R,0.02033032715562459
1451,RA,7,R,0.028462458017874424
1452,RA,22,R,0.08945343948474818
1453,RA,4,R,0.01626426172449967
1454,RA,18,R,0.07318917776024851
1455,RA,4,R,0.01626426172449967
1456,RA,17,R,0.0691231123291236
1457,RA,33,R,0.1341801592271223
1458,RA,15,R,0.06099098146687376
1459,RA,13,R,0.052858850604623926
1460,RA,9,R,0.036594588880124256
1461,RA,34,R,0.1382462246582472
1462,RA,52,R,0.2114354024184957
1463,RA,21,R,0.08538737405362327
1464,RA,163,R,0.6627686652733615
1465,RA,14,R,0.05692491603574885
1466,RA,4,R,0.01626426172449967
1467,RA,1,R,0.004066065431124918
1468,RA,3,R,0.012198196293374753
1469,RA,11,R,0.04472671974237409
1470,RA,18,R,0.07318917776024851
1471,RA,11,R,0.04472671974237409
1472,RA,18,R,0.07318917776024851
1473,RA,22,R,0.08945343948474818
1474,RA,33,R,0.1341801592271223
1475,RA,44,R,0.17890687896949636
1476,RA,89,R,0.36187982337011765
1477,RA,5,R,0.02033032715562459
1478,RA,26,R,0.10571770120924785
1479,RA,25,R,0.10165163577812295
1480,RA,32,R,0.13011409379599737
1481,RA,38,R,0.15451048638274686
1482,RA,41,R,0.16670868267612163
1483,RA,15,R,0.06099098146687376
1484,RA,27,R,0.10978376664037277
1485,RA,65,R,0.26429425302311965
1486,RA,30,R,0.12198196293374752
1487,RA,13,R,0.052858850604623926
1488,RA,61,R,0.24802999129861997
1489,RA,106,R,0.43100293569924125
1490,RA,60,R,0.24396392586749505
1491,RA,23,R,0.0935195049158731
1492,RA,11,R,0.04472671974237409
1493,RA,7,R,0.028462458017874424
1494,RA,6,R,0.024396392586749506
1495,RA,7,R,0.028462458017874424
1496,RA,4,R,0.01626426172449967
1497,RA,61,R,0.24802999129861997
1498,RA,18,R,0.07318917776024851
1499,RA,9,R,0.036594588880124256
1500,RA,33,R,0.1341801592271223
1501,RA,26,R,0.10571770120924785
1502,RA,20,R,0.08132130862249835
1503,RA,140,R,0.5692491603574885
1504,RA,72,R,0.29275671104099404
1505,RA,28,R,0.1138498320714977
1506,RA,5,R,0.02033032715562459
1507,RA,26,R,0.10571770120924785
1508,RA,17,R,0.0691231123291236
1509,RA,10,R,0.04066065431124918
1510,RA,11,R,0.04472671974237409
1511,RA,28,R,0.1138498320714977
1512,RA,41,R,0.16670868267612163
1513,RA,52,R,0.2114354024184957
1514,RA,115,R,0.46759752457936554
1515,RA,153,R,0.6221080109621124
