gene_name,gene_id,lsv_id,deltaPSI,p_d_psi_0_10_per_lsv_junction,FDR,control_e_psi,tdp_kd_e_psi,lsv_type,a5ss,a3ss,es,num_junctions,num_exons,de_novo_junctions,chr,strand,lsv_junc,exon_start,exon_end,junc_start,junc_end,ir_start,ir_end,junc_dist,paste_into_igv_junction,paste_into_igv_exon,exon_length,exon_mod_3,exon_type
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204223462-204223585,0.166415245639116,0.984803198865806,8.31741382555957e-10,0.762,0.935,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,-,ENSG00000143850.15:t:204223462-204223585_204223585-204228083,204228083,204228228,204223585,204228083,,,4498,chr1:204223585-204228083,chr1:204228083-204228228,145,1,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204251531-204251611,0.0258838991493321,0.0050700312892995,0.000385210233133943,0.071,0.109,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,0,chr1,-,ENSG00000143850.15:t:204251531-204251611_204251611-204257353,204251531,204251611,204251611,204257353,,,5742,chr1:204251611-204257353,chr1:204251531-204251611,80,2,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204251531-204251611,0.0836295387386787,0.363414402088106,4.31488835125106e-06,0.08,0.172,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,0,chr1,-,ENSG00000143850.15:t:204251531-204251611_204251611-204256802,204255626,204255679,204251611,204256802,,,5191,chr1:204251611-204256802,chr1:204255626-204255679,53,2,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204251531-204251611,-0.119603359358062,0.651204836412323,1.95115834711324e-06,0.849,0.718,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr1,-,ENSG00000143850.15:t:204251531-204251611_204251611-204255626,204256802,204256888,204251611,204255626,,,4015,chr1:204251611-204255626,chr1:204256802-204256888,86,2,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204274729-204274809,-0.064078269468417,0.244734113063011,9.36909962490073e-06,0.417,0.333,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,1,chr1,-,ENSG00000143850.15:t:204274729-204274809_204274809-204359694,204274729,204274809,204274809,204359694,,,84885,chr1:204274809-204359694,chr1:204274729-204274809,80,2,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204274729-204274809,0.00208500348097269,4.51984493279979e-05,0.0226485612549676,0.053,0.056,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,0,chr1,-,ENSG00000143850.15:t:204274729-204274809_204274809-204350884,204288105,nan,204274809,204350884,,,76075,chr1:204274809-204350884,chr1:204288105-nan,,,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204274729-204274809,0.101692174477622,0.509275096582076,3.73219822375465e-06,0.312,0.43,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,0,chr1,-,ENSG00000143850.15:t:204274729-204274809_204274809-204350880,204350880,nan,204274809,204350880,,,76071,chr1:204274809-204350880,chr1:204350880-nan,,,target
PLEKHA6,ENSG00000143850.15,ENSG00000143850.15:t:204274729-204274809,-0.0248063571029817,0.0162055101160084,0.000117105696032849,0.217,0.18,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,0,chr1,-,ENSG00000143850.15:t:204274729-204274809_204274809-204288105,204350884,nan,204274809,204288105,,,13296,chr1:204274809-204288105,chr1:204350884-nan,,,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:s:29047358-29047453,-0.200700487712617,0.867602342985254,1.52675538667157e-06,0.766,0.53,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr8,+,ENSG00000147421.18:s:29047358-29047453_29047453-29048954,29047358,29047453,29047453,29048954,,,1501,chr8:29047453-29048954,chr8:29047358-29047453,95,2,source
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:s:29047358-29047453,0.200700477887497,0.867602195105301,1.52668429636047e-06,0.234,0.47,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr8,+,ENSG00000147421.18:s:29047358-29047453_29047453-29048957,29048954,29049048,29047453,29048957,,,1504,chr8:29047453-29048957,chr8:29048954-29049048,94,1,source
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:s:29048954-29049048,0.108809013685838,0.502561729702514,5.53463456903509e-06,0.431,0.608,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:s:29048954-29049048_29049048-29049290,29048954,29049048,29049048,29049290,,,242,chr8:29049048-29049290,chr8:29048954-29049048,94,1,source
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:s:29048954-29049048,0.0216409508121739,0.0175943706234394,8.7745782900331e-05,0.005,0.063,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:s:29048954-29049048_29049048-29050202,29049290,29049591,29049048,29050202,,,1154,chr8:29049048-29050202,chr8:29049290-29049591,301,1,source
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:s:29048954-29049048,-0.177291014035593,0.76792972067783,2.66934669512775e-06,0.564,0.329,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:s:29048954-29049048_29049048-29051018,29050202,29050654,29049048,29051018,,,1970,chr8:29049048-29051018,chr8:29050202-29050654,452,2,source
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:28963811-28963890,-0.18233397008413,0.839668979165787,1.54073192115689e-06,0.962,0.739,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:t:28963811-28963890_28890678-28963811,28890395,28890678,28890678,28963811,,,73133,chr8:28890678-28963811,chr8:28890395-28890678,283,1,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:28963811-28963890,0.0149788359989986,0.0179188926713699,6.3193532845016e-05,0.008,0.057,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:t:28963811-28963890_28891790-28963811,28891760,28891790,28891790,28963811,,,72021,chr8:28891790-28963811,chr8:28891760-28891790,30,0,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:28963811-28963890,0.130570965412555,0.648263457984896,3.00668847968961e-06,0.03,0.204,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr8,+,ENSG00000147421.18:t:28963811-28963890_28924755-28963811,28924640,28924755,28924755,28963811,,,39056,chr8:28924755-28963811,chr8:28924640-28924755,115,1,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:29051018-29051549,-0.123771558255922,0.553344528677026,5.15352278263048e-06,0.615,0.415,t|1e1.1o1|1e2.3o5|1e2.4o5,TRUE,FALSE,TRUE,3,3,1,chr8,+,ENSG00000147421.18:t:29051018-29051549_29049048-29051018,29048954,29049048,29049048,29051018,,,1970,chr8:29049048-29051018,chr8:29048954-29049048,94,1,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:29051018-29051549,0.0685964095270273,0.311793929791978,8.96149794393959e-06,0.177,0.304,t|1e1.1o1|1e2.3o5|1e2.4o5,TRUE,FALSE,TRUE,3,3,1,chr8,+,ENSG00000147421.18:t:29051018-29051549_29049361-29051018,29049290,29049591,29049361,29051018,,,1657,chr8:29049361-29051018,chr8:29049290-29049591,301,1,target
HMBOX1,ENSG00000147421.18,ENSG00000147421.18:t:29051018-29051549,0.03125516365031,0.141586413522267,1.72112372403832e-05,0.209,0.281,t|1e1.1o1|1e2.3o5|1e2.4o5,TRUE,FALSE,TRUE,3,3,0,chr8,+,ENSG00000147421.18:t:29051018-29051549_29049394-29051018,29051018,29051549,29049394,29051018,,,1624,chr8:29049394-29051018,chr8:29051018-29051549,531,0,target
ANK3,ENSG00000151150.22,ENSG00000151150.22:s:60061921-60063254,0.204741364686138,0.985037222954273,2.06592762581974e-07,0.304,0.51,s|1e1.2o2|1e2.1o2|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr10,-,ENSG00000151150.22:s:60061921-60063254_60060006-60063111,60059340,60059430,60060006,60063111,60060034,60061920,3105,chr10:60060006-60063111,chr10:60059340-60059430,90,0,source
ANK3,ENSG00000151150.22,ENSG00000151150.22:s:60061921-60063254,-0.0404364387248225,6.5618472719524e-06,0.441558151775749,0.061,0.031,s|1e1.2o2|1e2.1o2|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr10,-,ENSG00000151150.22:s:60061921-60063254_60059826-60063111,60059698,60059826,60059826,60063111,,,3285,chr10:60059826-60063111,chr10:60059698-60059826,128,2,source
ANK3,ENSG00000151150.22,ENSG00000151150.22:s:60061921-60063254,-0.186543927622537,0.958205249943742,1.8396265084597e-06,0.617,0.427,s|1e1.2o2|1e2.1o2|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr10,-,ENSG00000151150.22:s:60061921-60063254_60059430-60063111,60059940,60060033,60059430,60063111,,,3681,chr10:60059430-60063111,chr10:60059940-60060033,93,0,source
ANK3,ENSG00000151150.22,ENSG00000151150.22:s:60061921-60063254,0.000892555489006655,7.08105440950434e-09,0.473249896736307,0.02,0.03,s|1e1.2o2|1e2.1o2|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr10,-,ENSG00000151150.22:s:60061921-60063254_60060034-60061920,60061921,60063254,60060034,60061920,,,1886,chr10:60060034-60061920,chr10:60061921-60063254,1333,1,source
ANK3,ENSG00000151150.22,ENSG00000151150.22:t:60059340-60059430,-0.14204102446726,0.814017438686645,6.82079851843653e-06,0.419,0.276,t|1e1.1o3|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,1,chr10,-,ENSG00000151150.22:t:60059340-60059430_60059430-60063111,60059340,60059430,60059430,60063111,60059431,60059697,3681,chr10:60059430-60063111,chr10:60059340-60059430,90,0,target
ANK3,ENSG00000151150.22,ENSG00000151150.22:t:60059340-60059430,0.131287189438335,0.757665681097241,1.08724492587373e-05,0.373,0.511,t|1e1.1o3|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,1,chr10,-,ENSG00000151150.22:t:60059340-60059430_60059430-60059698,60059698,60059826,60059430,60059698,,,268,chr10:60059430-60059698,chr10:60059698-60059826,128,2,target
ANK3,ENSG00000151150.22,ENSG00000151150.22:t:60059340-60059430,0.00533207505323117,0.0010005301760874,0.0107356320719876,0.205,0.215,t|1e1.1o3|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,1,chr10,-,ENSG00000151150.22:t:60059340-60059430_60059431-60059697,60061921,60063254,60059431,60059697,,,266,chr10:60059431-60059697,chr10:60061921-60063254,1333,1,target
UBASH3B,ENSG00000154127.10,ENSG00000154127.10:s:122655722-122656210,0.212055804948992,0.987481928275534,1.22615003734943e-08,0.004,0.247,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,0,chr11,+,ENSG00000154127.10:s:122655722-122656210_122656210-122744155,122655722,122656210,122656210,122744155,,,87945,chr11:122656210-122744155,chr11:122655722-122656210,488,2,source
UBASH3B,ENSG00000154127.10,ENSG00000154127.10:s:122655722-122656210,-0.212055796280536,0.987481946329203,1.22621389708755e-08,0.996,0.753,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,1,chr11,+,ENSG00000154127.10:s:122655722-122656210_122656210-122776219,122744155,nan,122656210,122776219,,,120009,chr11:122656210-122776219,chr11:122744155-nan,,,source
WDR66,ENSG00000158023.10,ENSG00000158023.10:t:122003652-122003927,0.139565066967302,0.620438308468244,4.28582754007263e-06,0.395,0.604,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr12,+,ENSG00000158023.10:t:122003652-122003927_122001598-122003652,122001497,122001598,122001598,122003652,,,2054,chr12:122001598-122003652,chr12:122001497-122001598,101,2,target
WDR66,ENSG00000158023.10,ENSG00000158023.10:t:122003652-122003927,-0.139565116974093,0.620438548336384,4.28602165791769e-06,0.605,0.396,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr12,+,ENSG00000158023.10:t:122003652-122003927_122001919-122003652,122001704,122001919,122001919,122003652,,,1733,chr12:122001919-122003652,chr12:122001704-122001919,215,2,target
HLCS,ENSG00000159267.14,ENSG00000159267.14:s:36962036-36962170,0.00755362290173508,0.00725361935509392,0.000126368230645522,0.031,0.047,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr21,-,ENSG00000159267.14:s:36962036-36962170_36948287-36962036,36938832,36938994,36948287,36962036,,,13749,chr21:36948287-36962036,chr21:36938832-36938994,162,0,source
HLCS,ENSG00000159267.14,ENSG00000159267.14:s:36962036-36962170,0.267275443102987,0.98032867852089,2.90834768679055e-07,0.077,0.374,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr21,-,ENSG00000159267.14:s:36962036-36962170_36946154-36962036,36946009,36946154,36946154,36962036,,,15882,chr21:36946154-36962036,chr21:36946009-36946154,145,1,source
HLCS,ENSG00000159267.14,ENSG00000159267.14:s:36962036-36962170,-0.283848790799666,0.982532677717054,3.28780960789921e-07,0.892,0.579,s|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr21,-,ENSG00000159267.14:s:36962036-36962170_36938994-36962036,36947333,36948287,36938994,36962036,,,23042,chr21:36938994-36962036,chr21:36947333-36948287,954,0,source
TMEM143,ENSG00000161558.11,ENSG00000161558.11:s:48363291-48363531,-0.0933085940089838,0.436925676350167,6.25310428359338e-06,0.557,0.41,s|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000161558.11:s:48363291-48363531_48360176-48363291,48343321,48343451,48360176,48363291,,,3115,chr19:48360176-48363291,chr19:48343321-48343451,130,1,source
TMEM143,ENSG00000161558.11,ENSG00000161558.11:s:48363291-48363531,0.111547700136411,0.52566841755767,4.9782438487269e-06,0.406,0.571,s|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000161558.11:s:48363291-48363531_48345354-48363291,48345160,48345354,48345354,48363291,,,17937,chr19:48345354-48363291,chr19:48345160-48345354,194,2,source
TMEM143,ENSG00000161558.11,ENSG00000161558.11:s:48363291-48363531,-0.00364525868760701,0.000495604940066806,0.000913365940140909,0.037,0.019,s|1e1.2o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000161558.11:s:48363291-48363531_48343451-48363291,48359876,48360183,48343451,48363291,,,19840,chr19:48343451-48363291,chr19:48359876-48360183,307,1,source
MTHFD2L,ENSG00000163738.18,ENSG00000163738.18:s:74225302-74225394,0.164564944157048,0.800888555681542,1.71126025921444e-06,0.065,0.262,s|1e1.1o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,0,chr4,+,ENSG00000163738.18:s:74225302-74225394_74225394-74241419,74225302,74225394,74225394,74241419,,,16025,chr4:74225394-74241419,chr4:74225302-74225394,92,2,source
MTHFD2L,ENSG00000163738.18,ENSG00000163738.18:s:74225302-74225394,-0.188186691881192,0.828226450114131,1.89288270313615e-06,0.827,0.594,s|1e1.1o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr4,+,ENSG00000163738.18:s:74225302-74225394_74225394-74281425,74241419,74242210,74225394,74281425,,,56031,chr4:74225394-74281425,chr4:74241419-74242210,791,2,source
MTHFD2L,ENSG00000163738.18,ENSG00000163738.18:s:74225302-74225394,0.0156558544110789,0.0521804101983162,3.57397024039752e-05,0.107,0.144,s|1e1.1o2|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,0,chr4,+,ENSG00000163738.18:s:74225302-74225394_74225394-74301697,74281425,74281550,74225394,74301697,,,76303,chr4:74225394-74301697,chr4:74281425-74281550,125,2,source
FBXO8,ENSG00000164117.13,ENSG00000164117.13:s:174259699-174259825,-0.172473166560706,0.830119732235346,1.53185722007176e-06,0.393,0.189,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000164117.13:s:174259699-174259825_174256145-174259699,174241100,174241218,174256145,174259699,,,3554,chr4:174256145-174259699,chr4:174241100-174241218,118,1,source
FBXO8,ENSG00000164117.13,ENSG00000164117.13:s:174259699-174259825,0.172473175537839,0.830119675908057,1.53178169981835e-06,0.607,0.811,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000164117.13:s:174259699-174259825_174241218-174259699,174256027,174256145,174241218,174259699,,,18481,chr4:174241218-174259699,chr4:174256027-174256145,118,1,source
FBXO8,ENSG00000164117.13,ENSG00000164117.13:t:174241100-174241218,0.250469962004526,0.979814162815764,2.59872580123384e-07,0.55,0.822,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000164117.13:t:174241100-174241218_174241218-174259699,174241100,174241218,174241218,174259699,,,18481,chr4:174241218-174259699,chr4:174241100-174241218,118,1,target
FBXO8,ENSG00000164117.13,ENSG00000164117.13:t:174241100-174241218,-0.250469952971008,0.979814155229608,2.59883408904038e-07,0.45,0.178,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000164117.13:t:174241100-174241218_174241218-174256027,174256027,174256145,174241218,174256027,,,14809,chr4:174241218-174256027,chr4:174256027-174256145,118,1,target
SUGT1,ENSG00000165416.14,ENSG00000165416.14:t:52662649-52662702,-0.130688394509287,0.713716420955876,1.67194507805224e-06,0.438,0.3,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr13,+,ENSG00000165416.14:t:52662649-52662702_52659249-52662649,52659179,52659249,52659249,52662649,,,3400,chr13:52659249-52662649,chr13:52659179-52659249,70,1,target
SUGT1,ENSG00000165416.14,ENSG00000165416.14:t:52662649-52662702,0.130688414351664,0.713716442364276,1.67185175427905e-06,0.562,0.7,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr13,+,ENSG00000165416.14:t:52662649-52662702_52661570-52662649,52661475,52661570,52661570,52662649,,,1079,chr13:52661570-52662649,chr13:52661475-52661570,95,2,target
YPEL4,ENSG00000166793.12,ENSG00000166793.12:s:57646722-57646794,-0.183010137033855,0.810064748698816,1.66430081451896e-05,0.528,0.293,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr11,-,ENSG00000166793.12:s:57646722-57646794_57646405-57646751,57646297,57646405,57646405,57646751,57646406,57646721,346,chr11:57646405-57646751,chr11:57646297-57646405,108,0,source
YPEL4,ENSG00000166793.12,ENSG00000166793.12:s:57646722-57646794,0.183010091404581,0.810064482912794,1.66417830858939e-05,0.472,0.707,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr11,-,ENSG00000166793.12:s:57646722-57646794_57646406-57646721,57646722,57646794,57646406,57646721,,,315,chr11:57646406-57646721,chr11:57646722-57646794,72,0,source
ZNF83,ENSG00000167766.18,ENSG00000167766.18:t:52612367-52614797,-0.0114212023400651,0.000574539104156976,0.00151590575656457,0.047,0.008,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000167766.18:t:52612367-52614797_52614797-52635066,52612367,52614797,52614797,52635066,,,20269,chr19:52614797-52635066,chr19:52612367-52614797,2430,0,target
ZNF83,ENSG00000167766.18,ENSG00000167766.18:t:52612367-52614797,-0.0926692154331674,0.443286773402623,4.84681556600641e-06,0.238,0.119,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000167766.18:t:52612367-52614797_52614797-52618936,52616718,52616875,52614797,52618936,,,4139,chr19:52614797-52618936,chr19:52616718-52616875,157,1,target
ZNF83,ENSG00000167766.18,ENSG00000167766.18:t:52612367-52614797,0.138394541374795,0.748132518756952,1.65934018285308e-06,0.716,0.872,t|1e1.1o1|1e2.1o1|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000167766.18:t:52612367-52614797_52614797-52616718,52618936,52619062,52614797,52616718,,,1921,chr19:52614797-52616718,chr19:52618936-52619062,126,0,target
ZNF83,ENSG00000167766.18,ENSG00000167766.18:t:52617246-52618040,-0.151347915489597,0.722147910105714,2.28015293681771e-05,0.288,0.089,t|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr19,-,ENSG00000167766.18:t:52617246-52618040_52617335-52618936,52617246,52618040,52617335,52618936,52618041,52618499,1601,chr19:52617335-52618936,chr19:52617246-52618040,794,2,target
ZNF83,ENSG00000167766.18,ENSG00000167766.18:t:52617246-52618040,0.151347863786466,0.722147549662468,2.2799881937332e-05,0.712,0.911,t|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,0,chr19,-,ENSG00000167766.18:t:52617246-52618040_52618041-52618499,52618936,52619062,52618041,52618499,,,458,chr19:52618041-52618499,chr19:52618936-52619062,126,0,target
ING2,ENSG00000168556.7,ENSG00000168556.7:t:183510282-183512429,-0.145904662334092,0.762868712773928,1.72185176816608e-06,0.832,0.665,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,+,ENSG00000168556.7:t:183510282-183512429_183505367-183510282,183505058,183505367,183505367,183510282,,,4915,chr4:183505367-183510282,chr4:183505058-183505367,309,0,target
ING2,ENSG00000168556.7,ENSG00000168556.7:t:183510282-183512429,0.145904679524652,0.762868766398117,1.72176022898904e-06,0.168,0.335,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,+,ENSG00000168556.7:t:183510282-183512429_183506318-183510282,183506082,183506318,183506318,183510282,,,3964,chr4:183506318-183510282,chr4:183506082-183506318,236,2,target
MFF,ENSG00000168958.19,ENSG00000168958.19:s:227342745-227342819,-0.129303624843839,0.671259382628448,2.57080288191824e-05,0.621,0.465,s|1e1.2o2|1e2.2o2|1e3.2o2|i,FALSE,FALSE,TRUE,4,4,1,chr2,+,ENSG00000168958.19:s:227342745-227342819_227342819-227347226,227342745,227342819,227342819,227347226,227342820,227346227,4407,chr2:227342819-227347226,chr2:227342745-227342819,74,2,source
MFF,ENSG00000168958.19,ENSG00000168958.19:s:227342745-227342819,0.0568513614298684,0.215280833716751,0.000128869970069746,0.179,0.266,s|1e1.2o2|1e2.2o2|1e3.2o2|i,FALSE,FALSE,TRUE,4,4,0,chr2,+,ENSG00000168958.19:s:227342745-227342819_227342819-227352514,227346725,227347384,227342819,227352514,,,9695,chr2:227342819-227352514,chr2:227346725-227347384,659,2,source
MFF,ENSG00000168958.19,ENSG00000168958.19:s:227342745-227342819,0.0279933509352571,0.0469696094377294,0.000470426997881988,0.061,0.115,s|1e1.2o2|1e2.2o2|1e3.2o2|i,FALSE,FALSE,TRUE,4,4,1,chr2,+,ENSG00000168958.19:s:227342745-227342819_227342819-227355677,227351681,227352573,227342819,227355677,,,12858,chr2:227342819-227355677,chr2:227351681-227352573,892,1,source
MFF,ENSG00000168958.19,ENSG00000168958.19:s:227342745-227342819,0.00731546248382445,0.0128156001335147,0.00109778283427987,0.142,0.156,s|1e1.2o2|1e2.2o2|1e3.2o2|i,FALSE,FALSE,TRUE,4,4,0,chr2,+,ENSG00000168958.19:s:227342745-227342819_227342820-227346227,227355298,227355761,227342820,227346227,,,3407,chr2:227342820-227346227,chr2:227355298-227355761,463,1,source
TMEM266,ENSG00000169758.13,ENSG00000169758.13:s:76156604-76156758,0.197725562284933,0.93197460867717,5.66344326871658e-07,0.684,0.9,s|1e1.1o1|2e1.1o1,TRUE,FALSE,FALSE,2,2,1,chr15,+,ENSG00000169758.13:s:76156604-76156758_76156652-76160095,76156604,76156758,76156652,76160095,,,3443,chr15:76156652-76160095,chr15:76156604-76156758,154,1,source
TMEM266,ENSG00000169758.13,ENSG00000169758.13:s:76156604-76156758,-0.197725564447414,0.93197464390281,5.66370044197129e-07,0.316,0.1,s|1e1.1o1|2e1.1o1,TRUE,FALSE,FALSE,2,2,1,chr15,+,ENSG00000169758.13:s:76156604-76156758_76156758-76160095,76160095,76160168,76156758,76160095,,,3337,chr15:76156758-76160095,chr15:76160095-76160168,73,1,source
HS6ST2,ENSG00000171004.18,ENSG00000171004.18:s:132956808-132957326,-0.131847412526368,0.606269101116808,4.21025474983683e-06,0.364,0.178,s|1e1.2o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chrX,-,ENSG00000171004.18:s:132956808-132957326_132708494-132956808,132628871,132629093,132708494,132956808,,,248314,chrX:132708494-132956808,chrX:132628871-132629093,222,0,source
HS6ST2,ENSG00000171004.18,ENSG00000171004.18:s:132956808-132957326,0.131847392918409,0.606268848801555,4.21005993795015e-06,0.636,0.822,s|1e1.2o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chrX,-,ENSG00000171004.18:s:132956808-132957326_132629093-132956808,132708462,132708500,132629093,132956808,,,327715,chrX:132629093-132956808,chrX:132708462-132708500,38,2,source
